"REGION_ID","timePeriod","no","asynchrony0","asynchrony1","asynchrony2","metric","rep"
92,1999,90,0.757563383744415,0.84752204145735,0.82737228767713,"asynchronyWithin",8
92,1999,100,0.769845676937466,0.848979825981478,0.82484782405012,"asynchronyWithin",8
92,1999,120,0.6866557312,0.8109424387,0.7811485973,"asynchronyWithin",8
92,1999,1,0,0,0,"asynchronyWithin",9
92,1999,2,0.244889509708664,0.343575557024332,0.395781257716304,"asynchronyWithin",9
92,1999,3,0.356100615278445,0.445593533978919,0.479022355735796,"asynchronyWithin",9
92,1999,5,0.553010054103803,0.620108052575924,0.592610971321237,"asynchronyWithin",9
92,1999,10,0.67804808901814,0.667449052979557,0.604288169778576,"asynchronyWithin",9
92,1999,20,0.735198289368225,0.777358621228607,0.725922956148899,"asynchronyWithin",9
92,1999,30,0.756219290675157,0.809494815651666,0.741052673603904,"asynchronyWithin",9
92,1999,40,0.777819939994584,0.860861061299973,0.823169122844253,"asynchronyWithin",9
92,1999,50,0.77397766510443,0.864923641750838,0.825489939811286,"asynchronyWithin",9
92,1999,60,0.725734768227645,0.84735981776516,0.801301250399674,"asynchronyWithin",9
92,1999,70,0.74397345456732,0.848954626577852,0.813878610331967,"asynchronyWithin",9
92,1999,80,0.734144554508873,0.84432959881717,0.813361568104444,"asynchronyWithin",9
92,1999,90,0.741106817493999,0.8428233362215,0.815642271636266,"asynchronyWithin",9
92,1999,100,0.739307828134549,0.851648824435444,0.825417919213792,"asynchronyWithin",9
92,1999,120,0.6866557312,0.8109424387,0.7811485973,"asynchronyWithin",9
92,1999,1,0,0,0,"asynchronyWithin",10
92,1999,2,0.32009388459325,0.362667707949932,0.316502168551969,"asynchronyWithin",10
92,1999,3,0.35021768055509,0.423777927041631,0.337653815503208,"asynchronyWithin",10
92,1999,5,0.511990961190822,0.529944039558489,0.411535886656635,"asynchronyWithin",10
92,1999,10,0.65551821184938,0.666680750159855,0.57225143240156,"asynchronyWithin",10
92,1999,20,0.723112339782997,0.781272511698815,0.73312358950383,"asynchronyWithin",10
92,1999,30,0.764205287581665,0.805378689066315,0.741649418564707,"asynchronyWithin",10
92,1999,40,0.774512590394126,0.850532180315939,0.815830699132073,"asynchronyWithin",10
92,1999,50,0.801364098799164,0.882148158800019,0.857563333880297,"asynchronyWithin",10
92,1999,60,0.765338049005232,0.878381577557199,0.845604207104257,"asynchronyWithin",10
92,1999,70,0.768482961851479,0.867781654643564,0.837397301766284,"asynchronyWithin",10
92,1999,80,0.760488048644581,0.866081211249676,0.837179979638151,"asynchronyWithin",10
92,1999,90,0.754242100453907,0.858541339085775,0.834596472665173,"asynchronyWithin",10
92,1999,100,0.776610280335963,0.864199562133661,0.840587802690091,"asynchronyWithin",10
92,1999,120,0.6866557312,0.8109424387,0.7811485973,"asynchronyWithin",10
92,2009,1,0,0,0,"asynchronyBetween",1
92,2009,2,0.1786199546,0.2590093808,0.1538260543,"asynchronyBetween",1
92,2009,3,0.2655247093,0.5322932287,0.3682569855,"asynchronyBetween",1
92,2009,4,0.2282930553,0.7370272784,0.6416388991,"asynchronyBetween",1
92,2009,5,0.290680646,0.6523403024,0.4268237052,"asynchronyBetween",1
92,2009,6,0.3084760063,0.4946543823,0.2308383398,"asynchronyBetween",1
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",1
92,2009,1,0,0,0,"asynchronyBetween",2
92,2009,2,0.3030349107,0.3844338471,0.1996220742,"asynchronyBetween",2
92,2009,3,0.1465645993,0.5293177315,0.3596779018,"asynchronyBetween",2
92,2009,4,0.2870331601,0.6353837574,0.3986552997,"asynchronyBetween",2
92,2009,5,0.2531273862,0.4709446797,0.2370257996,"asynchronyBetween",2
92,2009,6,0.3326302046,0.635969979,0.3820483622,"asynchronyBetween",2
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",2
92,2009,1,0,0,0,"asynchronyBetween",3
92,2009,2,0.1401236919,0.2049989239,0.0526708619,"asynchronyBetween",3
92,2009,3,0.1230523933,0.2492730826,0.2011682906,"asynchronyBetween",3
92,2009,4,0.2282930553,0.7370272784,0.6416388991,"asynchronyBetween",3
92,2009,5,0.3030700504,0.4901719944,0.2238843885,"asynchronyBetween",3
92,2009,6,0.3339483872,0.7146375285,0.4237214971,"asynchronyBetween",3
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",3
92,2009,1,0,0,0,"asynchronyBetween",4
92,2009,2,0.1020706991,0.1631668763,0.1187279276,"asynchronyBetween",4
92,2009,3,0.2549099472,0.4113124304,0.1876728406,"asynchronyBetween",4
92,2009,4,0.2566156965,0.5976387792,0.3988382187,"asynchronyBetween",4
92,2009,5,0.290680646,0.6523403024,0.4268237052,"asynchronyBetween",4
92,2009,6,0.3090196034,0.5917598655,0.3598254312,"asynchronyBetween",4
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",4
92,2009,1,0,0,0,"asynchronyBetween",5
92,2009,2,0.0321838163,0.0303578571,0.0368391023,"asynchronyBetween",5
92,2009,3,0.1709011051,0.298496438,0.1527979215,"asynchronyBetween",5
92,2009,4,0.2566156965,0.5976387792,0.3988382187,"asynchronyBetween",5
92,2009,5,0.271800528,0.3870331708,0.1997534072,"asynchronyBetween",5
92,2009,6,0.3395829823,0.5687288397,0.3574822322,"asynchronyBetween",5
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",5
92,2009,1,0,0,0,"asynchronyBetween",6
92,2009,2,0.0179485036,0.0193278122,0.0157420261,"asynchronyBetween",6
92,2009,3,0.1776749275,0.2740950025,0.1184292088,"asynchronyBetween",6
92,2009,4,0.3961346819,0.7593787014,0.4452965722,"asynchronyBetween",6
92,2009,5,0.271800528,0.3870331708,0.1997534072,"asynchronyBetween",6
92,2009,6,0.331892781,0.6195986661,0.3608639348,"asynchronyBetween",6
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",6
92,2009,1,0,0,0,"asynchronyBetween",7
92,2009,2,0.1401236919,0.2049989239,0.0526708619,"asynchronyBetween",7
92,2009,3,0.2307304575,0.37366445,0.2046767903,"asynchronyBetween",7
92,2009,4,0.2988957413,0.5666314959,0.3287389396,"asynchronyBetween",7
92,2009,5,0.289852665,0.4441526014,0.1709701585,"asynchronyBetween",7
92,2009,6,0.3084760063,0.4946543823,0.2308383398,"asynchronyBetween",7
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",7
92,2009,1,0,0,0,"asynchronyBetween",8
92,2009,2,0.0179485036,0.0193278122,0.0157420261,"asynchronyBetween",8
92,2009,3,0.0643639438,0.2730997131,0.5428698561,"asynchronyBetween",8
92,2009,4,0.2669441314,0.4501792188,0.2176024968,"asynchronyBetween",8
92,2009,5,0.3279324194,0.6169766794,0.3568990593,"asynchronyBetween",8
92,2009,6,0.3395829823,0.5687288397,0.3574822322,"asynchronyBetween",8
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",8
92,2009,1,0,0,0,"asynchronyBetween",9
92,2009,2,0.1786199546,0.2590093808,0.1538260543,"asynchronyBetween",9
92,2009,3,0.1157408989,0.1509549669,0.060386313,"asynchronyBetween",9
92,2009,4,0.3959857434,0.7124031913,0.3585023988,"asynchronyBetween",9
92,2009,5,0.3107857139,0.5946740373,0.4051979466,"asynchronyBetween",9
92,2009,6,0.3395829823,0.5687288397,0.3574822322,"asynchronyBetween",9
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",9
92,2009,1,0,0,0,"asynchronyBetween",10
92,2009,2,0.1401236919,0.2049989239,0.0526708619,"asynchronyBetween",10
92,2009,3,0.323728286,0.6160283957,0.368105203,"asynchronyBetween",10
92,2009,4,0.2061395545,0.6291907778,0.4439192431,"asynchronyBetween",10
92,2009,5,0.3155597464,0.5332927801,0.3016157108,"asynchronyBetween",10
92,2009,6,0.331892781,0.6195986661,0.3608639348,"asynchronyBetween",10
92,2009,7,0.3364754191,0.6384425115,0.3857777337,"asynchronyBetween",10
92,2009,1,0,0,0,"asynchronyWithin",1
92,2009,2,0.30961489561029,0.289046717462971,0.218962093155916,"asynchronyWithin",1
92,2009,3,0.420788584879999,0.369036544424918,0.260626126779342,"asynchronyWithin",1
92,2009,5,0.568296093185503,0.519615114531567,0.50927985715396,"asynchronyWithin",1
92,2009,10,0.741235661310192,0.733622940461068,0.669184571144027,"asynchronyWithin",1
92,2009,20,0.826625736232587,0.846257172510064,0.825506783299974,"asynchronyWithin",1
92,2009,30,0.87068839278952,0.925183782175994,0.917211454323342,"asynchronyWithin",1
92,2009,40,0.864571749121535,0.916456718450975,0.905996880696943,"asynchronyWithin",1
92,2009,50,0.847503885850242,0.926624726373492,0.947235246677618,"asynchronyWithin",1
92,2009,60,0.874708812473063,0.937297339979767,0.936018114726329,"asynchronyWithin",1
92,2009,70,0.84253432790749,0.94150189022866,0.94571517847045,"asynchronyWithin",1
92,2009,80,0.874466048234681,0.9501892042517,0.950365743387319,"asynchronyWithin",1
92,2009,90,0.9046554846,0.9526158093,0.9341711317,"asynchronyWithin",1
92,2009,100,0.9011680587,0.9511641603,0.9338555271,"asynchronyWithin",1
92,2009,1,0,0,0,"asynchronyWithin",2
92,2009,2,0.485117974681425,0.488327144093611,0.473086767206733,"asynchronyWithin",2
92,2009,3,0.528204989701795,0.557626252762149,0.501804796179116,"asynchronyWithin",2
92,2009,5,0.650542572274148,0.675869196814212,0.614413777372179,"asynchronyWithin",2
92,2009,10,0.717933682459935,0.729184312364227,0.670379109373562,"asynchronyWithin",2
92,2009,20,0.799642798923931,0.868076786757546,0.855687958408804,"asynchronyWithin",2
92,2009,30,0.856548026262535,0.906409566427497,0.871995623335504,"asynchronyWithin",2
92,2009,40,0.849976038740418,0.923714680955447,0.880023472279475,"asynchronyWithin",2
92,2009,50,0.807091826218705,0.93249646600627,0.918332901866166,"asynchronyWithin",2
92,2009,60,0.818620802934505,0.938023679593545,0.923251446759486,"asynchronyWithin",2
92,2009,70,0.809485097832256,0.931620667641018,0.920650605456111,"asynchronyWithin",2
92,2009,80,0.827129260356103,0.932457940907502,0.930925409541446,"asynchronyWithin",2
92,2009,90,0.8476206212,0.9282787415,0.8981180078,"asynchronyWithin",2
92,2009,100,0.8728483181,0.9294232845,0.902286299,"asynchronyWithin",2
92,2009,1,0,0,0,"asynchronyWithin",3
92,2009,2,0.248310959842443,0.246277363252907,0.352250998649089,"asynchronyWithin",3
92,2009,3,0.414368962745778,0.437674141687413,0.520637637828291,"asynchronyWithin",3
92,2009,5,0.661762704788936,0.704542124632323,0.71395141098431,"asynchronyWithin",3
92,2009,10,0.716954071215763,0.77675587256671,0.811749178819247,"asynchronyWithin",3
92,2009,20,0.789429345260729,0.834450557356091,0.830123615022991,"asynchronyWithin",3
92,2009,30,0.84129355268553,0.899841982059902,0.8889650328437,"asynchronyWithin",3
92,2009,40,0.83076504084292,0.901383944016425,0.881553814593797,"asynchronyWithin",3
92,2009,50,0.808246261075941,0.89600409104055,0.90604880923809,"asynchronyWithin",3
92,2009,60,0.854614078556805,0.920741788202485,0.907069522390551,"asynchronyWithin",3
92,2009,70,0.8346898173996,0.916755826596084,0.895802139389521,"asynchronyWithin",3
92,2009,80,0.837070897838186,0.929705980871555,0.91833495211203,"asynchronyWithin",3
92,2009,90,0.8912600078,0.9307563874,0.9046886246,"asynchronyWithin",3
92,2009,100,0.9153044502,0.9507225449,0.9277325159,"asynchronyWithin",3
92,2009,1,0,0,0,"asynchronyWithin",4
92,2009,2,0.257578477388134,0.359379958488624,0.418497337815595,"asynchronyWithin",4
92,2009,3,0.415320308291891,0.544750157542976,0.581337258681175,"asynchronyWithin",4
92,2009,5,0.632308203612321,0.684160262233561,0.610746168255058,"asynchronyWithin",4
92,2009,10,0.716790659592393,0.796915421686421,0.803199128037472,"asynchronyWithin",4
92,2009,20,0.803629204755211,0.860838520110753,0.854324345409545,"asynchronyWithin",4
92,2009,30,0.856451715009168,0.926711711481498,0.867465884876167,"asynchronyWithin",4
92,2009,40,0.902504347842059,0.933063170638663,0.884200147241668,"asynchronyWithin",4
92,2009,50,0.873323030011799,0.939590202898543,0.926562614049529,"asynchronyWithin",4
92,2009,60,0.892660309104341,0.959828650689978,0.952396805242752,"asynchronyWithin",4
92,2009,70,0.889775254515578,0.960601723018031,0.966117754221465,"asynchronyWithin",4
92,2009,80,0.88693396402097,0.960238557135258,0.962124329106174,"asynchronyWithin",4
92,2009,90,0.9316455474,0.9634077657,0.9479148435,"asynchronyWithin",4
92,2009,100,0.9212085856,0.9644953009,0.9476195987,"asynchronyWithin",4
92,2009,1,0,0,0,"asynchronyWithin",5
92,2009,2,0.239998548662704,0.287366136381829,0.250014879015967,"asynchronyWithin",5
92,2009,3,0.364720597538449,0.467388024419254,0.400890471805016,"asynchronyWithin",5
92,2009,5,0.549542284541793,0.67485831907111,0.670065092700207,"asynchronyWithin",5
92,2009,10,0.68918630149736,0.760178774125367,0.777819915368552,"asynchronyWithin",5
92,2009,20,0.756958122581434,0.810466671475634,0.764767685043185,"asynchronyWithin",5
92,2009,30,0.82746078581188,0.882372095357041,0.853923308643927,"asynchronyWithin",5
92,2009,40,0.857649457012027,0.925177498044856,0.912424533717879,"asynchronyWithin",5
92,2009,50,0.853128857879379,0.934017494940293,0.936289021471482,"asynchronyWithin",5
92,2009,60,0.871783828220473,0.943148055345772,0.931637351893334,"asynchronyWithin",5
92,2009,70,0.841186974782035,0.934214796563546,0.925037086584473,"asynchronyWithin",5
92,2009,80,0.840394646908104,0.931004570896204,0.924990455390362,"asynchronyWithin",5
92,2009,90,0.8863566756,0.9295885694,0.9113619677,"asynchronyWithin",5
92,2009,100,0.8978667569,0.9355078338,0.9098115516,"asynchronyWithin",5
92,2009,1,0,0,0,"asynchronyWithin",6
92,2009,2,0.312349958964134,0.367994195170526,0.279472546601661,"asynchronyWithin",6
92,2009,3,0.49687356602195,0.454046731930387,0.539624430001684,"asynchronyWithin",6
92,2009,5,0.530173749995324,0.641993694615712,0.715480262125874,"asynchronyWithin",6
92,2009,10,0.640808886889877,0.714234012123991,0.721667891332911,"asynchronyWithin",6
92,2009,20,0.783759120474708,0.811925409400234,0.783775889192847,"asynchronyWithin",6
92,2009,30,0.885768678278096,0.918316478542789,0.906843514281958,"asynchronyWithin",6
92,2009,40,0.852181767933847,0.914912556088903,0.876935979942571,"asynchronyWithin",6
92,2009,50,0.783966703980177,0.931183600124872,0.916703589998951,"asynchronyWithin",6
92,2009,60,0.783280641608769,0.919589263739743,0.908160618696272,"asynchronyWithin",6
92,2009,70,0.812615717540166,0.919313434522442,0.901957856678751,"asynchronyWithin",6
92,2009,80,0.86670867450351,0.94275753921397,0.934779429084,"asynchronyWithin",6
92,2009,90,0.8758732503,0.9239797152,0.892220702,"asynchronyWithin",6
92,2009,100,0.8869762246,0.9438725711,0.9246614878,"asynchronyWithin",6
92,2009,1,0,0,0,"asynchronyWithin",7
92,2009,2,0.222325552245453,0.255550309896312,0.302761164877024,"asynchronyWithin",7
92,2009,3,0.347194872122398,0.391637619645209,0.363376090219977,"asynchronyWithin",7
92,2009,5,0.593446640609898,0.640719748887668,0.71930050472079,"asynchronyWithin",7
92,2009,10,0.755317456330705,0.789648987249149,0.774846542621134,"asynchronyWithin",7
92,2009,20,0.845535040255706,0.832200534447141,0.787998594984925,"asynchronyWithin",7
92,2009,30,0.873457003032132,0.915421504786652,0.893960996176413,"asynchronyWithin",7
92,2009,40,0.886551958778113,0.923990233524466,0.877027540339005,"asynchronyWithin",7
92,2009,50,0.885868644680827,0.955108801638005,0.959392594391416,"asynchronyWithin",7
92,2009,60,0.878583045836042,0.950966799045944,0.957629643775212,"asynchronyWithin",7
92,2009,70,0.880726116204276,0.951028835343077,0.950104493088585,"asynchronyWithin",7
92,2009,80,0.875612758506923,0.946847131335205,0.941720384201449,"asynchronyWithin",7
92,2009,90,0.9265469836,0.9556650589,0.9432200038,"asynchronyWithin",7
92,2009,100,0.900033022,0.9422427597,0.9189764552,"asynchronyWithin",7
92,2009,1,0,0,0,"asynchronyWithin",8
92,2009,2,0.29164891764432,0.275336229878368,0.253906476162934,"asynchronyWithin",8
92,2009,3,0.520680520215077,0.496901690113838,0.518190716186365,"asynchronyWithin",8
92,2009,5,0.686564119534164,0.648101380332189,0.647689949170623,"asynchronyWithin",8
92,2009,10,0.802765946318807,0.785002431660736,0.79763506233723,"asynchronyWithin",8
92,2009,20,0.810139076341132,0.818292167637187,0.79923764972881,"asynchronyWithin",8
92,2009,30,0.84517108559841,0.870836481318867,0.823113812992756,"asynchronyWithin",8
92,2009,40,0.84711177678993,0.908846185450238,0.878429481086005,"asynchronyWithin",8
92,2009,50,0.822159348389314,0.929842741983975,0.925187749251596,"asynchronyWithin",8
92,2009,60,0.83857955380337,0.925974522204959,0.922720622418739,"asynchronyWithin",8
92,2009,70,0.869546543525498,0.93489784282065,0.925701771894195,"asynchronyWithin",8
92,2009,80,0.872265575439779,0.937815879111549,0.929172709111452,"asynchronyWithin",8
92,2009,90,0.894269989,0.9338788122,0.9037863586,"asynchronyWithin",8
92,2009,100,0.904492047,0.9472811602,0.9199797992,"asynchronyWithin",8
92,2009,1,0,0,0,"asynchronyWithin",9
92,2009,2,0.462252296273081,0.389228168522922,0.317477982566923,"asynchronyWithin",9
92,2009,3,0.492167284275786,0.435559296761357,0.407257128144645,"asynchronyWithin",9
92,2009,5,0.715975878131508,0.695403072684465,0.687330635834151,"asynchronyWithin",9
92,2009,10,0.741281284811228,0.766754749351301,0.748936611345165,"asynchronyWithin",9
92,2009,20,0.822000741536307,0.847666810736098,0.829070128849752,"asynchronyWithin",9
92,2009,30,0.87909493802333,0.912955117665039,0.891432600522078,"asynchronyWithin",9
92,2009,40,0.86596960122836,0.909727420698756,0.882556342106968,"asynchronyWithin",9
92,2009,50,0.859062593005381,0.939046367251162,0.950849681378866,"asynchronyWithin",9
92,2009,60,0.878860930524765,0.942309480829302,0.951170612648212,"asynchronyWithin",9
92,2009,70,0.874661026283778,0.938105962007632,0.951084011377106,"asynchronyWithin",9
92,2009,80,0.859411141347593,0.941101538623173,0.937064927600661,"asynchronyWithin",9
92,2009,90,0.8779180384,0.9263699453,0.8907117704,"asynchronyWithin",9
92,2009,100,0.8830027502,0.9272724733,0.8924478976,"asynchronyWithin",9
92,2009,1,0,0,0,"asynchronyWithin",10
92,2009,2,0.295147889549814,0.323649150756875,0.323683673187202,"asynchronyWithin",10
92,2009,3,0.526134566478711,0.557518151384368,0.54520361882553,"asynchronyWithin",10
92,2009,5,0.632181896939006,0.654810389631663,0.61966093369457,"asynchronyWithin",10
92,2009,10,0.789452101129262,0.757605643140158,0.744044218302795,"asynchronyWithin",10
92,2009,20,0.863839031372915,0.854779720912347,0.831513675443853,"asynchronyWithin",10
92,2009,30,0.905759310328785,0.914557008326386,0.892003503250238,"asynchronyWithin",10
92,2009,40,0.860044219059354,0.908457923833861,0.87389689755269,"asynchronyWithin",10
92,2009,50,0.874663686806926,0.934260013258017,0.92323443881922,"asynchronyWithin",10
92,2009,60,0.858170669626655,0.937323801722163,0.929306372042745,"asynchronyWithin",10
92,2009,70,0.885589725902211,0.933870761867496,0.927350276914852,"asynchronyWithin",10
92,2009,80,0.875875115690192,0.938330293287441,0.925256606478393,"asynchronyWithin",10
92,2009,90,0.9074435488,0.9440751194,0.9216222456,"asynchronyWithin",10
92,2009,100,0.8962166768,0.9442231301,0.9226319927,"asynchronyWithin",10
15,1999,1,0,0,0,"asynchronyBetween",1
15,1999,2,0.0090151378,0.0030367018,0.0050133876,"asynchronyBetween",1
15,1999,3,0.065946032,0.1311092654,0.1663294515,"asynchronyBetween",1
15,1999,4,0.1697533885,0.1203383612,0.1252197752,"asynchronyBetween",1
15,1999,5,0.4617639934,0.1764362894,0.1460046858,"asynchronyBetween",1
15,1999,6,0.55065044,0.3694548896,0.3065379596,"asynchronyBetween",1
15,1999,7,0.4468150299,0.1953439752,0.1422162724,"asynchronyBetween",1
15,1999,8,0.5529461261,0.3720711581,0.3082453649,"asynchronyBetween",1
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",1
15,1999,1,0,0,0,"asynchronyBetween",2
15,1999,2,0.4692053906,0.3017557963,0.5502362508,"asynchronyBetween",2
15,1999,3,0.1401445722,0.1078035118,0.1447067073,"asynchronyBetween",2
15,1999,4,0.4666026214,0.5267124843,0.57490907,"asynchronyBetween",2
15,1999,5,0.7634262729,0.5455773568,0.45089242,"asynchronyBetween",2
15,1999,6,0.4373826449,0.1922624771,0.1278568367,"asynchronyBetween",2
15,1999,7,0.5427030475,0.3549346159,0.3199553087,"asynchronyBetween",2
15,1999,8,0.5529461261,0.3720711581,0.3082453649,"asynchronyBetween",2
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",2
15,1999,1,0,0,0,"asynchronyBetween",3
15,1999,2,0.4692053906,0.3017557963,0.5502362508,"asynchronyBetween",3
15,1999,3,0.1393222741,0.102640316,0.1526483148,"asynchronyBetween",3
15,1999,4,0.1877005577,0.139307926,0.1080835844,"asynchronyBetween",3
15,1999,5,0.2178462672,0.2084486739,0.1446073166,"asynchronyBetween",3
15,1999,6,0.4137661409,0.3605469397,0.3376705776,"asynchronyBetween",3
15,1999,7,0.4468150299,0.1953439752,0.1422162724,"asynchronyBetween",3
15,1999,8,0.5529461261,0.3720711581,0.3082453649,"asynchronyBetween",3
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",3
15,1999,1,0,0,0,"asynchronyBetween",4
15,1999,2,0.0242236899,0.0177866957,0.0188659022,"asynchronyBetween",4
15,1999,3,0.0497447315,0.0637496896,0.088268706,"asynchronyBetween",4
15,1999,4,0.0730460316,0.0924161887,0.0705176412,"asynchronyBetween",4
15,1999,5,0.2149129188,0.1329860915,0.1827056406,"asynchronyBetween",4
15,1999,6,0.4751503121,0.3461948508,0.3501199828,"asynchronyBetween",4
15,1999,7,0.4716419256,0.3537597617,0.2972378922,"asynchronyBetween",4
15,1999,8,0.5529461261,0.3720711581,0.3082453649,"asynchronyBetween",4
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",4
15,1999,1,0,0,0,"asynchronyBetween",5
15,1999,2,0.1292760029,0.0947124831,0.1408860659,"asynchronyBetween",5
15,1999,3,0.0487302558,0.0452805674,0.0582670213,"asynchronyBetween",5
15,1999,4,0.2095686233,0.1282669917,0.1818815628,"asynchronyBetween",5
15,1999,5,0.5081598176,0.5383026838,0.5995750675,"asynchronyBetween",5
15,1999,6,0.4368077,0.5007878208,0.4655578997,"asynchronyBetween",5
15,1999,7,0.4468150299,0.1953439752,0.1422162724,"asynchronyBetween",5
15,1999,8,0.5438292005,0.3547658058,0.3146721245,"asynchronyBetween",5
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",5
15,1999,1,0,0,0,"asynchronyBetween",6
15,1999,2,0.5266621902,0.5090866908,0.5755152775,"asynchronyBetween",6
15,1999,3,0.1466389739,0.1599756321,0.0832954329,"asynchronyBetween",6
15,1999,4,0.4975979423,0.5299131423,0.5917273054,"asynchronyBetween",6
15,1999,5,0.6429528612,0.4785235754,0.5158989433,"asynchronyBetween",6
15,1999,6,0.4129920203,0.3560120534,0.3292600336,"asynchronyBetween",6
15,1999,7,0.4787645278,0.3540598034,0.3633504984,"asynchronyBetween",6
15,1999,8,0.4534880506,0.2089386768,0.1638975718,"asynchronyBetween",6
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",6
15,1999,1,0,0,0,"asynchronyBetween",7
15,1999,2,0.1842405335,0.1029267425,0.1430004268,"asynchronyBetween",7
15,1999,3,0.7608782566,0.5376528785,0.4390474192,"asynchronyBetween",7
15,1999,4,0.3044723104,0.1147532912,0.0962151458,"asynchronyBetween",7
15,1999,5,0.3161715344,0.1667464501,0.1641069487,"asynchronyBetween",7
15,1999,6,0.5482131551,0.3649728303,0.3012123576,"asynchronyBetween",7
15,1999,7,0.4461828412,0.3532933486,0.3316342421,"asynchronyBetween",7
15,1999,8,0.4794972796,0.3550940159,0.3651139705,"asynchronyBetween",7
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",7
15,1999,1,0,0,0,"asynchronyBetween",8
15,1999,2,0.5266621902,0.5090866908,0.5755152775,"asynchronyBetween",8
15,1999,3,0.0286699235,0.0230425957,0.0294868024,"asynchronyBetween",8
15,1999,4,0.2014224648,0.1208537612,0.1610690427,"asynchronyBetween",8
15,1999,5,0.2178462672,0.2084486739,0.1446073166,"asynchronyBetween",8
15,1999,6,0.3696954038,0.3468004872,0.2951089613,"asynchronyBetween",8
15,1999,7,0.5406696757,0.3495774911,0.3078925093,"asynchronyBetween",8
15,1999,8,0.4794972796,0.3550940159,0.3651139705,"asynchronyBetween",8
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",8
15,1999,1,0,0,0,"asynchronyBetween",9
15,1999,2,0.0161160544,0.0142037906,0.0186250759,"asynchronyBetween",9
15,1999,3,0.4022616952,0.4928827562,0.4495432051,"asynchronyBetween",9
15,1999,4,0.4296880244,0.4773122043,0.4368475097,"asynchronyBetween",9
15,1999,5,0.2178462672,0.2084486739,0.1446073166,"asynchronyBetween",9
15,1999,6,0.4353347193,0.1861694204,0.1155776577,"asynchronyBetween",9
15,1999,7,0.3265161412,0.1797856387,0.1763148429,"asynchronyBetween",9
15,1999,8,0.54574491,0.3599359791,0.3263687295,"asynchronyBetween",9
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",9
15,1999,1,0,0,0,"asynchronyBetween",10
15,1999,2,0.1714060927,0.1639869997,0.2105439359,"asynchronyBetween",10
15,1999,3,0.5324781233,0.5078414948,0.5728026938,"asynchronyBetween",10
15,1999,4,0.1631652918,0.1124514922,0.1203538973,"asynchronyBetween",10
15,1999,5,0.4355578273,0.4822535489,0.4375918556,"asynchronyBetween",10
15,1999,6,0.4457930854,0.1938383845,0.1395963902,"asynchronyBetween",10
15,1999,7,0.450387425,0.3542533207,0.3369953903,"asynchronyBetween",10
15,1999,8,0.5438906263,0.3563509098,0.3198342669,"asynchronyBetween",10
15,1999,9,0.5469152748,0.3613238815,0.3262259926,"asynchronyBetween",10
15,1999,1,0,0,0,"asynchronyWithin",1
15,1999,2,0.387628636106571,0.398962170619676,0.400541538093139,"asynchronyWithin",1
15,1999,3,0.503922869078506,0.464369068569247,0.473458817559574,"asynchronyWithin",1
15,1999,5,0.512778944127243,0.502310944508759,0.358017602494071,"asynchronyWithin",1
15,1999,10,0.578165386456897,0.584132394906202,0.494087536980057,"asynchronyWithin",1
15,1999,20,0.609770350321074,0.643945695740858,0.59909958569525,"asynchronyWithin",1
15,1999,30,0.61904800139865,0.645217003856572,0.601752685198655,"asynchronyWithin",1
15,1999,40,0.626761935314889,0.662293978271398,0.628081416807472,"asynchronyWithin",1
15,1999,50,0.678685098388746,0.678254109111745,0.708459713784515,"asynchronyWithin",1
15,1999,60,0.693157129445135,0.693734271024209,0.724812842690928,"asynchronyWithin",1
15,1999,70,0.732382876314125,0.718988876035168,0.729564804821064,"asynchronyWithin",1
15,1999,80,0.776082836916157,0.717251738398768,0.71284284895794,"asynchronyWithin",1
15,1999,90,0.768455230189213,0.713143613688511,0.707401757694942,"asynchronyWithin",1
15,1999,100,0.760118982382755,0.690174277371847,0.715777375892538,"asynchronyWithin",1
15,1999,120,0.7614652267,0.6815006981,0.7363562791,"asynchronyWithin",1
15,1999,1,0,0,0,"asynchronyWithin",2
15,1999,2,0.245699912572139,0.214756232894026,0.253824010516206,"asynchronyWithin",2
